Genome,Completeness,Contamination,medium_quality.pass,near_complete.pass,medium_quality_gunc.pass,near_complete_gunc.pass,QS50,QS50.pass,pass.GUNC,QS50_gunc.pass,classification
SRR6915168_human_gut_SB2_20,99.98,1.91,True,True,True,True,90.43,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
SRR6915168_human_gut_SB2_21,93.32,0.0,True,True,True,True,93.32,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__Limadaptatus;s__Limadaptatus sp900754695
SRR6915168_human_gut_SB2_22,99.99,1.1,True,True,True,True,94.49,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
SRR6915168_human_gut_SB2_23,65.88,0.16,True,False,True,False,65.08,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma stercorigallinarum
SRR6915168_human_gut_SB2_24,99.74,0.8,True,True,True,True,95.74,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-964;s__CAG-964 sp000435335
SRR6915168_human_gut_SB2_29,85.44,0.05,True,False,True,False,85.19,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis
SRR6915168_human_gut_SB2_4,87.56,0.1,True,False,True,False,87.06,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
SRR6915168_human_gut_SB2_49,90.38,1.02,True,True,True,True,85.28,True,True,True,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003487125
SRR6915168_human_gut_SB2_54,99.91,0.06,True,True,True,True,99.61,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
SRR6915168_human_gut_SB2_8_sub,96.79,0.3,True,True,True,True,95.29,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium aceti
SRR6915168_human_gut_SB2_91,99.91,0.19,True,True,True,True,98.96,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
SRR6915169_MB2.1,78.2,2.57,True,False,False,False,65.35000000000001,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira pectinoschiza_A
SRR6915169_MB2.10_sub,99.51,6.11,True,False,False,False,68.96000000000001,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum
SRR6915169_MB2.14,96.15,0.47,True,True,True,True,93.8,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385
SRR6915169_MB2.20,99.99,2.23,True,True,True,True,88.83999999999999,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti
SRR6915169_MB2.30,89.86,5.55,True,False,True,False,62.11,True,True,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii
SRR6915169_MB2.31,91.77,1.16,True,True,True,True,85.97,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
SRR6915169_MB2.34,94.04,1.1,True,True,False,False,88.54,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
SRR6915169_MB2.7,98.1,3.12,True,True,False,False,82.5,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus ammoniilyticus
SRR6915169_human_gut_SB2_1,65.23,3.5,True,False,True,False,47.73,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum
SRR6915169_human_gut_SB2_11,99.99,1.48,True,True,True,True,92.59,True,True,True,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp902465845
SRR6915169_human_gut_SB2_13,74.05,0.97,True,False,True,False,69.2,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
SRR6915169_human_gut_SB2_18,92.02,0.51,True,True,True,True,89.47,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp000435715
SRR6915169_human_gut_SB2_19_sub,82.48,2.64,True,False,True,False,69.28,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
SRR6915169_human_gut_SB2_22_sub,68.69,2.02,True,False,False,False,58.59,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis
SRR6915169_human_gut_SB2_23_sub,86.55,0.52,True,False,True,False,83.95,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
SRR6915169_human_gut_SB2_3,96.5,1.81,True,True,True,True,87.45,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135
SRR6915169_human_gut_SB2_30,99.22,0.38,True,True,True,True,97.32,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A
SRR6915169_human_gut_SB2_31,98.07,0.34,True,True,False,False,96.37,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915169_human_gut_SB2_34_sub,99.93,0.75,True,True,True,True,96.18,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
SRR6915169_human_gut_SB2_35,86.1,6.56,True,False,True,False,53.3,True,True,False,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
SRR6915169_human_gut_SB2_36_sub,82.75,0.54,True,False,True,False,80.05,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
SRR6915169_human_gut_SB2_4,76.11,2.8,True,False,True,False,62.11,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
SRR6915169_human_gut_SB2_5,76.16,0.92,True,False,True,False,71.56,True,True,True,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
SRR6915169_human_gut_SB2_52_sub,97.64,0.0,True,True,True,True,97.64,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435
SRR6915169_human_gut_SB2_63,99.85,0.45,True,True,False,False,97.6,True,False,False,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus
SRR6915169_human_gut_SB2_86,99.99,0.31,True,True,True,True,98.44,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
SRR6915170_MB2.14_sub,72.84,0.0,True,False,False,False,72.84,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Hominilimicola;s__Hominilimicola fabiformis
SRR6915170_MB2.18,99.58,2.75,True,True,True,True,85.83,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum
SRR6915170_MB2.19,76.42,3.15,True,False,False,False,60.67,True,False,False,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp000763055
SRR6915170_MB2.30_sub,56.04,0.19,True,False,False,False,55.09,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
SRR6915170_MB2.6,76.9,0.63,True,False,True,False,73.75,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003531585
SRR6915170_MB2.9_sub,87.19,1.76,True,False,True,False,78.39,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
SRR6915170_human_gut_SB2_12,89.45,0.08,True,False,False,False,89.05,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995
SRR6915170_human_gut_SB2_13,86.01,3.19,True,False,False,False,70.06,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis
SRR6915170_human_gut_SB2_15,88.12,1.14,True,False,True,False,82.42,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus
SRR6915170_human_gut_SB2_16,85.19,1.52,True,False,True,False,77.59,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
SRR6915170_human_gut_SB2_19_sub,66.92,8.5,True,False,True,False,24.42,True,True,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
SRR6915170_human_gut_SB2_2,96.35,1.56,True,True,True,True,88.55,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
SRR6915170_human_gut_SB2_26,98.68,1.84,True,True,True,True,89.48,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti
SRR6915170_human_gut_SB2_27,83.77,6.95,True,False,True,False,49.02,True,True,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
SRR6915170_human_gut_SB2_40,80.03,0.7,True,False,True,False,76.53,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915170_human_gut_SB2_41,75.42,1.76,True,False,False,False,66.62,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis
SRR6915170_human_gut_SB2_44,90.97,0.47,True,True,True,True,88.62,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
SRR6915170_human_gut_SB2_56,95.13,0.15,True,True,True,True,94.38,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis
SRR6915170_human_gut_SB2_67,63.47,2.51,True,False,True,False,50.92,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539945
SRR6915170_human_gut_SB2_74,99.99,0.69,True,True,True,True,96.54,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
SRR6915170_human_gut_SB2_77,99.88,2.15,True,True,True,True,89.13,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis
SRR6915170_human_gut_SB2_8,97.02,2.33,True,True,True,True,85.36999999999999,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066335
SRR6915170_human_gut_SB2_86,80.46,1.5,True,False,True,False,72.96,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
SRR6915170_human_gut_SB2_9,84.5,1.2,True,False,True,False,78.5,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus
SRR6915170_human_gut_SB2_93,91.22,0.44,True,True,True,True,89.02,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
SRR6915170_human_gut_SB2_95,97.29,0.2,True,True,True,True,96.29,True,True,True,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435475
SRR6915171_MB2.1,86.15,5.01,True,False,True,False,61.10000000000001,True,True,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens
SRR6915171_MB2.12,99.94,3.12,True,True,True,True,84.34,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti
SRR6915171_MB2.13,85.13,0.81,True,False,True,False,81.08,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
SRR6915171_MB2.22,82.87,1.17,True,False,True,False,77.02000000000001,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900758465
SRR6915171_MB2.28,99.67,0.05,True,True,True,True,99.42,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A fusiformis
SRR6915171_MB2.3,83.36,1.23,True,False,False,False,77.21,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
SRR6915171_MB2.32,99.01,0.19,True,True,True,True,98.06,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
SRR6915171_MB2.33,86.62,1.33,True,False,True,False,79.97,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
SRR6915171_MB2.4,83.98,0.94,True,False,True,False,79.28,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375
SRR6915171_MB2.40,85.04,1.68,True,False,True,False,76.64,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735
SRR6915171_MB2.45_sub,63.14,1.47,True,False,False,False,55.79,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara
SRR6915171_MB2.8,87.77,0.08,True,False,False,False,87.36999999999999,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris
SRR6915171_human_gut_SB2_13,97.2,0.82,True,True,True,True,93.1,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus
SRR6915171_human_gut_SB2_15_sub,68.51,3.56,True,False,False,False,50.71000000000001,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes
SRR6915171_human_gut_SB2_19,88.99,0.01,True,False,True,False,88.94,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
SRR6915171_human_gut_SB2_20_sub,76.77,1.16,True,False,True,False,70.97,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
SRR6915171_human_gut_SB2_23,85.52,0.75,True,False,True,False,81.77,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus
SRR6915171_human_gut_SB2_24,84.84,0.1,True,False,True,False,84.34,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans
SRR6915171_human_gut_SB2_29_sub,74.15,1.37,True,False,True,False,67.30000000000001,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
SRR6915171_human_gut_SB2_34_sub,88.3,0.65,True,False,True,False,85.05,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835
SRR6915171_human_gut_SB2_35_sub,57.36,1.65,True,False,False,False,49.11,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A amylophila
SRR6915171_human_gut_SB2_46,93.78,0.22,True,True,True,True,92.68,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
SRR6915171_human_gut_SB2_4_sub,54.08,6.36,True,False,False,False,22.28,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis
SRR6915171_human_gut_SB2_55_sub,86.67,0.13,True,False,True,False,86.02,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475
SRR6915171_human_gut_SB2_62,96.14,1.45,True,True,True,True,88.89,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635
SRR6915171_human_gut_SB2_65,90.03,0.01,True,True,True,True,89.98,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
SRR6915171_human_gut_SB2_72,99.97,0.44,True,True,True,True,97.77,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915171_human_gut_SB2_73,99.99,0.25,True,True,True,True,98.74,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
SRR6915171_human_gut_SB2_7_sub,54.63,0.04,True,False,True,False,54.43,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium aceti
SRR6915171_human_gut_SB2_80,92.14,0.85,True,True,True,True,87.89,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E intestinalis
SRR6915171_human_gut_SB2_88,91.58,1.43,True,True,False,False,84.42999999999999,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
SRR6915172_MB2.16,73.53,0.03,True,False,True,False,73.38,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Scybalenecus;s__Scybalenecus sp900540085
SRR6915172_MB2.2,92.39,2.35,True,True,True,True,80.64,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
SRR6915172_MB2.29_sub,72.33,4.39,True,False,False,False,50.38,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens
SRR6915172_MB2.34_sub,51.45,0.23,True,False,True,False,50.3,True,True,True,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia
SRR6915172_MB2.35_sub,81.01,1.24,True,False,True,False,74.81,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
SRR6915172_MB2.4,83.5,0.14,True,False,True,False,82.8,True,True,True,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus
SRR6915172_MB2.44_sub,62.04,4.32,True,False,False,False,40.44,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
SRR6915172_MB2.45_sub,91.66,8.85,True,False,False,False,47.41,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
SRR6915172_MB2.48,98.83,1.7,True,True,True,True,90.33,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
SRR6915172_human_gut_SB2_127,99.99,0.26,True,True,True,True,98.69,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
